Date and Time,Aggregated Power,Voltage,Current,Power,Appliance
2025-03-01 12:15:30,6803.461,232,35.005,6803.461,6 Ton AC
2025-03-01 12:15:30,7671.005,230,4.033,867.544,Microwave Oven
2025-03-01 12:15:30,7858.347,230,0.869,187.343,TV
2025-03-01 12:24:26,190.272,232,0.88,190.272,TV
2025-03-01 12:24:26,1062.518,230,4.066,872.245,Microwave Oven
2025-03-01 12:24:26,2077.003,232,5.197,1014.485,Vacuum Cleaner
2025-03-01 12:33:52,186.368,231,0.86,186.368,TV
2025-03-01 12:33:52,1046.466,232,3.967,860.098,Microwave Oven
2025-03-01 12:33:52,8035.328,232,35.614,6988.861,6 Ton AC
2025-03-01 12:41:51,192.997,233,0.871,192.997,TV
2025-03-01 12:41:51,1090.196,231,4.053,897.199,Microwave Oven
2025-03-01 12:41:51,8018.41,232,35.652,6928.214,6 Ton AC
2025-03-01 12:46:28,900.656,230,4.122,900.656,Microwave Oven
2025-03-01 12:46:28,1926.961,230,5.172,1026.305,Vacuum Cleaner
2025-03-01 12:46:28,2122.895,231,0.879,195.934,TV
2025-03-01 12:54:36,6894.237,232,35.411,6894.237,6 Ton AC
2025-03-01 12:54:36,7144.333,232,1.268,250.095,Refrigerator
2025-03-01 12:54:36,8005.605,233,3.909,861.273,Microwave Oven
2025-03-01 13:04:08,248.996,232,1.288,248.996,Refrigerator
2025-03-01 13:04:08,439.835,233,0.874,190.839,TV
2025-03-01 13:04:08,7636.116,231,36.248,7196.281,6 Ton AC
2025-03-01 13:09:38,7143.673,230,36.009,7143.673,6 Ton AC
2025-03-01 13:09:38,8030.328,232,3.967,886.656,Microwave Oven
2025-03-01 13:09:38,8284.872,230,1.316,254.544,Refrigerator
2025-03-01 13:16:22,257.104,231,1.313,257.104,Refrigerator
2025-03-01 13:16:22,1307.974,233,5.251,1050.871,Vacuum Cleaner
2025-03-01 13:16:22,1494.51,230,0.862,186.536,TV
2025-03-01 13:21:22,190.634,230,0.862,190.634,TV
2025-03-01 13:21:22,1223.616,232,5.244,1032.982,Vacuum Cleaner
2025-03-01 13:21:22,8138.087,230,35.718,6914.471,6 Ton AC
2025-03-01 13:27:14,260.675,230,1.325,260.675,Refrigerator
2025-03-01 13:27:14,7135.611,232,35.101,6874.936,6 Ton AC
2025-03-01 13:27:14,7323.255,232,0.865,187.645,TV
2025-03-01 13:36:26,993.528,230,5.173,993.528,Vacuum Cleaner
2025-03-01 13:36:26,1181.226,233,0.864,187.698,TV
2025-03-01 13:36:26,2099.447,231,4.112,918.221,Microwave Oven
2025-03-01 13:44:57,7055.905,231,36.408,7055.905,6 Ton AC
2025-03-01 13:44:57,7315.004,230,1.314,259.1,Refrigerator
2025-03-01 13:44:57,8330.727,232,5.203,1015.722,Vacuum Cleaner
2025-03-01 13:54:54,6818.611,231,35.111,6818.611,6 Ton AC
2025-03-01 13:54:54,7821.07,233,5.12,1002.459,Vacuum Cleaner
2025-03-01 13:54:54,8711.424,233,3.965,890.354,Microwave Oven
2025-03-01 14:02:08,887.302,231,4.095,887.302,Microwave Oven
2025-03-01 14:02:08,1142.177,232,1.295,254.875,Refrigerator
2025-03-01 14:02:08,2158.001,231,5.14,1015.824,Vacuum Cleaner
2025-03-01 14:06:47,7038.539,232,35.809,7038.539,6 Ton AC
2025-03-01 14:06:47,7287.113,233,1.268,248.574,Refrigerator
2025-03-01 14:06:47,7473.578,233,0.858,186.465,TV
2025-03-01 14:13:03,7128.931,232,35.615,7128.931,6 Ton AC
2025-03-01 14:13:03,7379.693,233,1.283,250.763,Refrigerator
2025-03-01 14:13:03,8272.083,230,4.087,892.389,Microwave Oven
2025-03-01 14:22:00,882.418,230,4.032,882.418,Microwave Oven
2025-03-01 14:22:00,1891.424,230,5.254,1009.006,Vacuum Cleaner
2025-03-01 14:22:00,2146.292,233,1.267,254.868,Refrigerator
2025-03-01 14:29:15,927.324,230,4.167,927.324,Microwave Oven
2025-03-01 14:29:15,7936.775,230,35.285,7009.451,6 Ton AC
2025-03-01 14:29:15,8968.779,230,5.299,1032.004,Vacuum Cleaner
2025-03-01 14:36:11,998.411,232,5.138,998.411,Vacuum Cleaner
2025-03-01 14:36:11,8043.251,232,35.206,7044.84,6 Ton AC
2025-03-01 14:36:11,8299.746,231,1.308,256.495,Refrigerator
2025-03-01 14:40:40,194.516,233,0.871,194.516,TV
2025-03-01 14:40:40,444.616,231,1.28,250.1,Refrigerator
2025-03-01 14:40:40,1491.871,232,5.224,1047.255,Vacuum Cleaner
2025-03-01 14:45:59,246.346,230,1.278,246.346,Refrigerator
2025-03-01 14:45:59,1160.542,230,4.115,914.197,Microwave Oven
2025-03-01 14:45:59,1351.625,232,0.877,191.083,TV
2025-03-01 14:52:34,184.482,230,0.854,184.482,TV
2025-03-01 14:52:34,443.692,231,1.295,259.21,Refrigerator
2025-03-01 14:52:34,7488.627,232,35.515,7044.935,6 Ton AC
2025-03-01 14:59:15,194.915,231,0.882,194.915,TV
2025-03-01 14:59:15,1230.174,230,5.29,1035.259,Vacuum Cleaner
2025-03-01 14:59:15,8255.707,233,35.723,7025.534,6 Ton AC
2025-03-01 15:06:30,6977.478,230,35.854,6977.478,6 Ton AC
2025-03-01 15:06:30,7165.957,230,0.873,188.479,TV
2025-03-01 15:06:30,8178.411,230,5.179,1012.454,Vacuum Cleaner
2025-03-01 15:15:26,6923.872,230,35.738,6923.872,6 Ton AC
2025-03-01 15:15:26,7924.34,231,5.145,1000.468,Vacuum Cleaner
2025-03-01 15:15:26,8833.987,231,4.1,909.648,Microwave Oven
2025-03-01 15:23:20,250.95,233,1.248,250.95,Refrigerator
2025-03-01 15:23:20,1250.436,232,5.073,999.485,Vacuum Cleaner
2025-03-01 15:23:20,2159.053,232,4.047,908.617,Microwave Oven
2025-03-01 15:30:18,883.078,233,3.969,883.078,Microwave Oven
2025-03-01 15:30:18,1137.481,233,1.267,254.402,Refrigerator
2025-03-01 15:30:18,2136.814,233,5.08,999.334,Vacuum Cleaner
2025-03-01 15:37:44,1006.668,233,5.056,1006.668,Vacuum Cleaner
2025-03-01 15:37:44,8186.7,233,36.002,7180.032,6 Ton AC
2025-03-01 15:37:44,8448.713,230,1.32,262.013,Refrigerator
2025-03-01 15:43:52,1000.442,231,5.139,1000.442,Vacuum Cleaner
2025-03-01 15:43:52,1249.332,232,1.257,248.89,Refrigerator
2025-03-01 15:43:52,2152.584,230,4.13,903.252,Microwave Oven
2025-03-01 15:50:31,184.671,233,0.851,184.671,TV
2025-03-01 15:50:31,438.331,233,1.293,253.659,Refrigerator
2025-03-01 15:50:31,1458.078,232,5.086,1019.747,Vacuum Cleaner
2025-03-01 15:56:24,247.151,233,1.253,247.151,Refrigerator
2025-03-01 15:56:24,1108.197,232,3.969,861.046,Microwave Oven
2025-03-01 15:56:24,2105.602,233,5.11,997.405,Vacuum Cleaner
2025-03-01 16:00:57,881.522,230,4.082,881.522,Microwave Oven
2025-03-01 16:00:57,1067.607,231,0.852,186.085,TV
2025-03-01 16:00:57,2517.975,230,6.4,1450.368,Electric Kettle
2025-03-01 16:07:45,887.627,232,4.011,887.627,Microwave Oven
2025-03-01 16:07:45,2463.566,231,6.802,1575.938,Hair Dryer
2025-03-01 16:07:45,3946.497,231,6.505,1482.931,Electric Kettle
2025-03-01 16:12:44,190.455,233,0.852,190.455,TV
2025-03-01 16:12:44,1672.319,231,6.433,1481.864,Electric Kettle
2025-03-01 16:12:44,3217.459,231,6.577,1545.14,Iron
2025-03-01 16:20:04,1468.765,233,6.366,1468.765,Iron
2025-03-01 16:20:04,2943.766,233,6.418,1475.0,Electric Kettle
2025-03-01 16:20:04,4596.199,230,7.097,1652.433,Hair Dryer
2025-03-01 16:27:37,1462.208,230,6.481,1462.208,Iron
2025-03-01 16:27:37,1651.488,230,0.881,189.28,TV
2025-03-01 16:27:37,3159.022,231,6.53,1507.534,Electric Kettle
2025-03-01 16:34:48,876.165,233,3.971,876.165,Microwave Oven
2025-03-01 16:34:48,2357.453,233,6.43,1481.288,Electric Kettle
2025-03-01 16:34:48,2550.05,230,0.885,192.596,TV
2025-03-01 16:43:38,194.347,231,0.883,194.347,TV
2025-03-01 16:43:38,1731.099,233,6.552,1536.752,Electric Kettle
2025-03-01 16:43:38,2594.77,233,3.981,863.671,Microwave Oven
2025-03-01 16:51:44,1504.358,230,6.435,1504.358,Electric Kettle
2025-03-01 16:51:44,3003.941,230,6.553,1499.583,Iron
2025-03-01 16:51:44,3897.765,232,4.075,893.824,Microwave Oven
2025-03-01 16:59:58,1514.498,232,6.518,1514.498,Electric Kettle
2025-03-01 16:59:58,3131.711,233,6.94,1617.213,Hair Dryer
2025-03-01 16:59:58,3321.306,230,0.864,189.596,TV
2025-03-02 09:00:00,797.938,232,3.459,797.938,Toaster
2025-03-02 09:00:00,1304.849,233,2.542,506.912,Washing Machine
2025-03-02 09:00:00,2819.244,233,6.412,1514.395,Electric Kettle
2025-03-02 09:05:23,1179.067,232,5.147,1179.067,Coffee Machine
2025-03-02 09:05:23,1361.143,233,0.853,182.076,Desktop Computer
2025-03-02 09:05:23,2178.687,232,3.509,817.544,Toaster
2025-03-02 09:11:37,1540.68,232,6.564,1540.68,Iron
2025-03-02 09:11:37,1717.302,232,0.863,176.622,Desktop Computer
2025-03-02 09:11:37,2508.386,230,3.46,791.083,Toaster
2025-03-02 09:20:50,1490.049,231,6.504,1490.049,Iron
2025-03-02 09:20:50,1989.39,231,2.58,499.34,Washing Machine
2025-03-02 09:20:50,3189.694,232,5.15,1200.305,Coffee Machine
2025-03-02 09:28:36,1204.259,232,5.183,1204.259,Coffee Machine
2025-03-02 09:28:36,2010.824,230,3.478,806.565,Toaster
2025-03-02 09:28:36,2518.921,230,2.64,508.096,Washing Machine
2025-03-02 09:32:42,499.441,232,2.541,499.441,Washing Machine
2025-03-02 09:32:42,675.961,230,0.859,176.52,Desktop Computer
2025-03-02 09:32:42,2153.602,232,6.385,1477.641,Iron
2025-03-02 09:37:44,177.529,233,0.858,177.529,Desktop Computer
2025-03-02 09:37:44,1650.86,233,6.371,1473.33,Electric Kettle
2025-03-02 09:37:44,2453.316,232,3.488,802.456,Toaster
2025-03-02 09:45:18,178.742,230,0.879,178.742,Desktop Computer
2025-03-02 09:45:18,1383.123,231,5.174,1204.382,Coffee Machine
2025-03-02 09:45:18,2857.96,232,6.396,1474.836,Iron
2025-03-02 09:53:47,788.428,233,3.443,788.428,Toaster
2025-03-02 09:53:47,2291.977,231,6.526,1503.549,Electric Kettle
2025-03-02 09:53:47,3494.144,233,5.25,1202.167,Coffee Machine
2025-03-02 09:59:39,777.585,233,3.401,777.585,Toaster
2025-03-02 09:59:39,2281.626,231,6.483,1504.041,Electric Kettle
2025-03-02 09:59:39,2788.498,232,2.582,506.871,Washing Machine
2025-03-02 10:04:59,190.795,232,0.86,190.795,TV
2025-03-02 10:04:59,1205.496,231,5.262,1014.701,Vacuum Cleaner
2025-03-02 10:04:59,1459.779,230,1.298,254.284,Refrigerator
2025-03-02 10:10:39,879.601,230,4.054,879.601,Microwave Oven
2025-03-02 10:10:39,7889.321,231,35.924,7009.72,6 Ton AC
2025-03-02 10:10:39,8900.586,231,5.238,1011.265,Vacuum Cleaner
2025-03-02 10:16:00,247.388,231,1.267,247.388,Refrigerator
2025-03-02 10:16:00,7176.113,230,36.162,6928.725,6 Ton AC
2025-03-02 10:16:00,7368.744,233,0.866,192.631,TV
2025-03-02 10:25:07,891.652,232,4.011,891.652,Microwave Oven
2025-03-02 10:25:07,1144.561,233,1.267,252.91,Refrigerator
2025-03-02 10:25:07,2198.447,232,5.253,1053.886,Vacuum Cleaner
2025-03-02 10:30:41,900.959,231,4.067,900.959,Microwave Oven
2025-03-02 10:30:41,8174.789,230,36.542,7273.83,6 Ton AC
2025-03-02 10:30:41,8418.541,233,1.25,243.753,Refrigerator
2025-03-02 10:38:14,888.978,230,4.066,888.978,Microwave Oven
2025-03-02 10:38:14,1919.541,231,5.242,1030.562,Vacuum Cleaner
2025-03-02 10:38:14,2170.378,231,1.273,250.837,Refrigerator
2025-03-02 10:46:42,6979.802,233,35.677,6979.802,6 Ton AC
2025-03-02 10:46:42,8018.361,230,5.321,1038.558,Vacuum Cleaner
2025-03-02 10:46:42,8917.442,232,4.07,899.081,Microwave Oven
2025-03-02 10:56:24,249.539,231,1.293,249.539,Refrigerator
2025-03-02 10:56:24,433.885,230,0.856,184.345,TV
2025-03-02 10:56:24,1307.066,231,4.031,873.181,Microwave Oven
2025-03-02 11:03:02,857.763,233,3.906,857.763,Microwave Oven
2025-03-02 11:03:02,1110.747,230,1.286,252.985,Refrigerator
2025-03-02 11:03:02,8079.09,230,36.184,6968.342,6 Ton AC
2025-03-02 11:08:55,255.018,232,1.28,255.018,Refrigerator
2025-03-02 11:08:55,1283.514,231,5.223,1028.496,Vacuum Cleaner
2025-03-02 11:08:55,8327.283,232,36.074,7043.768,6 Ton AC
2025-03-02 11:16:32,1026.549,231,5.194,1026.549,Vacuum Cleaner
2025-03-02 11:16:32,1932.719,230,4.145,906.17,Microwave Oven
2025-03-02 11:16:32,2175.131,233,1.247,242.412,Refrigerator
2025-03-02 11:25:40,197.504,230,0.887,197.504,TV
2025-03-02 11:25:40,1069.756,233,3.967,872.252,Microwave Oven
2025-03-02 11:25:40,1323.227,232,1.278,253.471,Refrigerator
2025-03-02 11:29:41,6857.573,230,35.579,6857.573,6 Ton AC
2025-03-02 11:29:41,7878.523,233,5.119,1020.95,Vacuum Cleaner
2025-03-02 11:29:41,8126.173,231,1.269,247.651,Refrigerator
2025-03-02 11:34:27,194.112,230,0.875,194.112,TV
2025-03-02 11:34:27,1084.161,232,4.019,890.049,Microwave Oven
2025-03-02 11:34:27,1339.382,231,1.279,255.221,Refrigerator
2025-03-02 11:44:11,7159.793,233,35.483,7159.793,6 Ton AC
2025-03-02 11:44:11,8027.196,233,3.927,867.403,Microwave Oven
2025-03-02 11:44:11,8220.153,230,0.868,192.957,TV
2025-03-02 11:52:11,256.222,232,1.3,256.222,Refrigerator
2025-03-02 11:52:11,1265.844,233,5.088,1009.622,Vacuum Cleaner
2025-03-02 11:52:11,2133.264,232,3.942,867.42,Microwave Oven
2025-03-02 12:00:02,197.052,232,0.877,197.052,TV
2025-03-02 12:00:02,1081.851,232,3.981,884.799,Microwave Oven
2025-03-02 12:00:02,1336.316,230,1.299,254.465,Refrigerator
2025-03-02 12:05:13,255.578,231,1.29,255.578,Refrigerator
2025-03-02 12:05:13,1260.433,233,5.078,1004.855,Vacuum Cleaner
2025-03-02 12:05:13,2144.777,231,4.058,884.344,Microwave Oven
2025-03-02 12:11:09,187.335,233,0.851,187.335,TV
2025-03-02 12:11:09,446.487,231,1.3,259.152,Refrigerator
2025-03-02 12:11:09,1498.221,233,5.23,1051.734,Vacuum Cleaner
2025-03-02 12:20:06,194.108,231,0.884,194.108,TV
2025-03-02 12:20:06,448.62,231,1.289,254.512,Refrigerator
2025-03-02 12:20:06,1452.334,230,5.125,1003.714,Vacuum Cleaner
2025-03-02 12:26:45,7101.409,232,36.043,7101.409,6 Ton AC
2025-03-02 12:26:45,7952.518,233,3.888,851.11,Microwave Oven
2025-03-02 12:26:45,8142.582,232,0.866,190.063,TV
2025-03-02 12:33:23,901.37,232,4.078,901.37,Microwave Oven
2025-03-02 12:33:23,1155.996,231,1.309,254.626,Refrigerator
2025-03-02 12:33:23,1353.587,233,0.879,197.591,TV
2025-03-02 12:41:43,7123.158,232,35.726,7123.158,6 Ton AC
2025-03-02 12:41:43,7318.623,230,0.878,195.465,TV
2025-03-02 12:41:43,7573.567,230,1.321,254.944,Refrigerator
2025-03-02 12:48:34,257.757,231,1.299,257.757,Refrigerator
2025-03-02 12:48:34,449.111,232,0.873,191.354,TV
2025-03-02 12:48:34,1451.08,230,5.18,1001.969,Vacuum Cleaner
2025-03-02 12:54:09,246.52,232,1.257,246.52,Refrigerator
2025-03-02 12:54:09,1128.181,230,4.051,881.661,Microwave Oven
2025-03-02 12:54:09,7985.165,233,35.038,6856.985,6 Ton AC
2025-03-02 13:00:11,873.98,230,4.078,873.98,Microwave Oven
2025-03-02 13:00:11,1126.022,233,1.289,252.043,Refrigerator
2025-03-02 13:00:11,2149.539,232,5.192,1023.516,Vacuum Cleaner
2025-03-02 13:07:34,194.108,232,0.866,194.108,TV
2025-03-02 13:07:34,437.663,233,1.254,243.555,Refrigerator
2025-03-02 13:07:34,7426.358,233,35.185,6988.695,6 Ton AC
2025-03-02 13:16:38,1007.177,230,5.223,1007.177,Vacuum Cleaner
2025-03-02 13:16:38,1887.976,231,4.003,880.799,Microwave Oven
2025-03-02 13:16:38,9070.082,230,36.538,7182.106,6 Ton AC
2025-03-02 13:25:41,1040.168,230,5.3,1040.168,Vacuum Cleaner
2025-03-02 13:25:41,8068.088,232,36.224,7027.919,6 Ton AC
2025-03-02 13:25:41,8260.319,233,0.857,192.232,TV
2025-03-02 13:32:57,193.092,232,0.871,193.092,TV
2025-03-02 13:32:57,1055.192,232,3.946,862.1,Microwave Oven
2025-03-02 13:32:57,2055.172,233,5.152,999.979,Vacuum Cleaner
2025-03-02 13:42:25,6931.481,231,35.444,6931.481,6 Ton AC
2025-03-02 13:42:25,7117.709,232,0.849,186.228,TV
2025-03-02 13:42:25,8168.696,231,5.276,1050.987,Vacuum Cleaner
2025-03-02 13:52:19,6948.046,231,35.947,6948.046,6 Ton AC
2025-03-02 13:52:19,7202.493,232,1.288,254.446,Refrigerator
2025-03-02 13:52:19,8219.244,232,5.177,1016.752,Vacuum Cleaner
2025-03-02 14:02:11,191.114,231,0.878,191.114,TV
2025-03-02 14:02:11,447.133,232,1.291,256.019,Refrigerator
2025-03-02 14:02:11,1443.343,231,5.137,996.21,Vacuum Cleaner
2025-03-02 14:09:22,7164.029,232,35.741,7164.029,6 Ton AC
2025-03-02 14:09:22,8214.512,231,5.247,1050.484,Vacuum Cleaner
2025-03-02 14:09:22,9102.371,230,4.057,887.859,Microwave Oven
2025-03-02 14:15:50,7063.62,232,35.247,7063.62,6 Ton AC
2025-03-02 14:15:50,7251.634,231,0.854,188.014,TV
2025-03-02 14:15:50,7507.109,232,1.277,255.475,Refrigerator
2025-03-02 14:22:46,6987.152,233,35.756,6987.152,6 Ton AC
2025-03-02 14:22:46,8003.08,230,5.27,1015.929,Vacuum Cleaner
2025-03-02 14:22:46,8256.072,233,1.274,252.992,Refrigerator
2025-03-02 14:27:40,195.487,230,0.885,195.487,TV
2025-03-02 14:27:40,1065.829,231,4.005,870.342,Microwave Oven
2025-03-02 14:27:40,8092.69,231,35.691,7026.861,6 Ton AC
2025-03-02 14:35:54,1023.847,232,5.129,1023.847,Vacuum Cleaner
2025-03-02 14:35:54,8177.508,231,36.135,7153.661,6 Ton AC
2025-03-02 14:35:54,8364.22,230,0.858,186.712,TV
2025-03-02 14:41:36,1002.303,230,5.13,1002.303,Vacuum Cleaner
2025-03-02 14:41:36,8180.32,230,36.026,7178.017,6 Ton AC
2025-03-02 14:41:36,8427.394,232,1.268,247.074,Refrigerator
2025-03-02 14:46:38,251.491,233,1.251,251.491,Refrigerator
2025-03-02 14:46:38,1135.852,233,3.964,884.362,Microwave Oven
2025-03-02 14:46:38,2160.347,231,5.229,1024.495,Vacuum Cleaner
2025-03-02 14:54:03,1035.061,231,5.193,1035.061,Vacuum Cleaner
2025-03-02 14:54:03,1224.281,233,0.87,189.22,TV
2025-03-02 14:54:03,2096.601,231,4.013,872.32,Microwave Oven
2025-03-02 14:58:26,6938.421,232,35.73,6938.421,6 Ton AC
2025-03-02 14:58:26,7820.224,230,4.072,881.803,Microwave Oven
2025-03-02 14:58:26,8015.276,232,0.873,195.052,TV
2025-03-02 15:06:38,867.409,232,3.979,867.409,Microwave Oven
2025-03-02 15:06:38,1127.905,230,1.326,260.496,Refrigerator
2025-03-02 15:06:38,1323.982,231,0.884,196.077,TV
2025-03-02 15:10:45,1017.34,231,5.153,1017.34,Vacuum Cleaner
2025-03-02 15:10:45,1889.525,232,3.992,872.185,Microwave Oven
2025-03-02 15:10:45,2084.105,233,0.875,194.581,TV
2025-03-02 15:16:15,879.371,230,4.075,879.371,Microwave Oven
2025-03-02 15:16:15,1133.462,231,1.281,254.091,Refrigerator
2025-03-02 15:16:15,8099.515,233,35.791,6966.052,6 Ton AC
2025-03-02 15:24:56,893.85,232,4.008,893.85,Microwave Oven
2025-03-02 15:24:56,1088.557,232,0.868,194.707,TV
2025-03-02 15:24:56,2099.322,232,5.094,1010.765,Vacuum Cleaner
2025-03-02 15:32:04,247.567,230,1.282,247.567,Refrigerator
2025-03-02 15:32:04,441.647,232,0.869,194.08,TV
2025-03-02 15:32:04,1346.066,230,4.067,904.419,Microwave Oven
2025-03-02 15:37:51,248.988,231,1.273,248.988,Refrigerator
2025-03-02 15:37:51,441.731,233,0.873,192.743,TV
2025-03-02 15:37:51,1448.578,230,5.122,1006.848,Vacuum Cleaner
2025-03-02 15:43:06,6983.271,233,35.823,6983.271,6 Ton AC
2025-03-02 15:43:06,8027.293,231,5.274,1044.022,Vacuum Cleaner
2025-03-02 15:43:06,8917.654,233,4.024,890.362,Microwave Oven
2025-03-02 15:49:40,871.229,231,3.983,871.229,Microwave Oven
2025-03-02 15:49:40,7890.391,231,35.117,7019.163,6 Ton AC
2025-03-02 15:49:40,8939.812,230,5.275,1049.42,Vacuum Cleaner
2025-03-02 15:59:37,1016.208,233,5.132,1016.208,Vacuum Cleaner
2025-03-02 15:59:37,1207.542,231,0.863,191.334,TV
2025-03-02 15:59:37,1466.132,231,1.3,258.59,Refrigerator
2025-03-02 16:05:13,1600.294,232,6.975,1600.294,Hair Dryer
2025-03-02 16:05:13,1784.074,231,0.852,183.78,TV
2025-03-02 16:05:13,2669.866,231,4.026,885.792,Microwave Oven
2025-03-02 16:13:18,1644.27,231,7.024,1644.27,Hair Dryer
2025-03-02 16:13:18,3136.443,233,6.444,1492.173,Iron
2025-03-02 16:13:18,4030.248,230,4.144,893.805,Microwave Oven
2025-03-02 16:20:48,896.004,230,4.114,896.004,Microwave Oven
2025-03-02 16:20:48,2498.385,231,7.021,1602.38,Hair Dryer
2025-03-02 16:20:48,3968.744,232,6.439,1470.36,Iron
2025-03-02 16:26:05,1588.423,231,6.948,1588.423,Hair Dryer
2025-03-02 16:26:05,3069.896,230,6.539,1481.473,Iron
2025-03-02 16:26:05,3267.893,233,0.879,197.997,TV
2025-03-02 16:34:05,1570.145,233,6.782,1570.145,Hair Dryer
2025-03-02 16:34:05,3070.333,232,6.529,1500.187,Iron
2025-03-02 16:34:05,3976.951,231,4.062,906.618,Microwave Oven
2025-03-02 16:41:00,1646.89,231,7.049,1646.89,Hair Dryer
2025-03-02 16:41:00,3160.363,230,6.454,1513.474,Iron
2025-03-02 16:41:00,4059.397,230,4.119,899.034,Microwave Oven
2025-03-02 16:49:17,1566.346,232,6.865,1566.346,Hair Dryer
2025-03-02 16:49:17,1764.404,233,0.882,198.058,TV
2025-03-02 16:49:17,3259.253,230,6.56,1494.849,Electric Kettle
2025-03-02 16:53:46,1521.596,232,6.553,1521.596,Iron
2025-03-02 16:53:46,3129.8,230,6.905,1608.204,Hair Dryer
2025-03-02 16:53:46,4639.355,230,6.452,1509.556,Electric Kettle
2025-03-02 16:59:35,1620.308,230,6.948,1620.308,Hair Dryer
2025-03-02 16:59:35,3149.509,232,6.594,1529.201,Iron
2025-03-02 16:59:35,4048.492,233,3.995,898.984,Microwave Oven
2025-03-03 09:00:00,185.048,233,0.875,185.048,Desktop Computer
2025-03-03 09:00:00,685.21,233,2.512,500.162,Washing Machine
2025-03-03 09:00:00,1473.964,232,3.463,788.754,Toaster
2025-03-03 09:04:14,1528.622,230,6.575,1528.622,Iron
2025-03-03 09:04:14,2311.188,232,3.423,782.565,Toaster
2025-03-03 09:04:14,3834.864,231,6.497,1523.677,Electric Kettle
2025-03-03 09:10:06,183.775,232,0.864,183.775,Desktop Computer
2025-03-03 09:10:06,1668.21,231,6.448,1484.435,Iron
2025-03-03 09:10:06,2484.552,230,3.522,816.342,Toaster
2025-03-03 09:19:05,803.56,231,3.465,803.56,Toaster
2025-03-03 09:19:05,980.758,230,0.864,177.198,Desktop Computer
2025-03-03 09:19:05,1492.394,230,2.63,511.636,Washing Machine
2025-03-03 09:23:21,828.283,231,3.516,828.283,Toaster
2025-03-03 09:23:21,2347.091,232,6.468,1518.808,Iron
2025-03-03 09:23:21,2531.122,230,0.884,184.031,Desktop Computer
2025-03-03 09:30:12,797.921,233,3.403,797.921,Toaster
2025-03-03 09:30:12,2267.014,232,6.445,1469.094,Electric Kettle
2025-03-03 09:30:12,3764.063,230,6.614,1497.048,Iron
2025-03-03 09:38:22,799.926,232,3.428,799.926,Toaster
2025-03-03 09:38:22,2270.389,230,6.519,1470.463,Iron
2025-03-03 09:38:22,3510.452,231,5.272,1240.063,Coffee Machine
2025-03-03 09:47:53,1189.281,232,5.073,1189.281,Coffee Machine
2025-03-03 09:47:53,1990.569,232,3.419,801.287,Toaster
2025-03-03 09:47:53,2482.982,233,2.535,492.413,Washing Machine
2025-03-03 09:52:33,515.232,233,2.556,515.232,Washing Machine
2025-03-03 09:52:33,1690.309,232,5.156,1175.077,Coffee Machine
2025-03-03 09:52:33,3223.226,233,6.49,1532.917,Iron
2025-03-03 09:58:27,1524.451,231,6.619,1524.451,Iron
2025-03-03 09:58:27,2044.816,230,2.62,520.365,Washing Machine
2025-03-03 09:58:27,3249.553,233,5.095,1204.737,Coffee Machine
2025-03-03 10:04:36,1027.695,232,5.132,1027.695,Vacuum Cleaner
2025-03-03 10:04:36,1883.995,232,3.957,856.3,Microwave Oven
2025-03-03 10:04:36,8980.07,233,35.885,7096.075,6 Ton AC
2025-03-03 10:10:20,7217.479,233,36.098,7217.479,6 Ton AC
2025-03-03 10:10:20,7410.402,232,0.87,192.923,TV
2025-03-03 10:10:20,8427.363,230,5.22,1016.961,Vacuum Cleaner
2025-03-03 10:16:43,881.228,230,4.054,881.228,Microwave Oven
2025-03-03 10:16:43,1138.462,233,1.293,257.234,Refrigerator
2025-03-03 10:16:43,2172.087,233,5.174,1033.626,Vacuum Cleaner
2025-03-03 10:23:06,6839.498,231,35.125,6839.498,6 Ton AC
2025-03-03 10:23:06,7828.325,232,5.073,988.827,Vacuum Cleaner
2025-03-03 10:23:06,8706.649,231,4.047,878.323,Microwave Oven
2025-03-03 10:30:00,982.745,231,5.104,982.745,Vacuum Cleaner
2025-03-03 10:30:00,1238.158,230,1.321,255.413,Refrigerator
2025-03-03 10:30:00,1430.393,232,0.873,192.234,TV
2025-03-03 10:39:20,863.207,233,3.962,863.207,Microwave Oven
2025-03-03 10:39:20,7851.9,232,36.024,6988.693,6 Ton AC
2025-03-03 10:39:20,8108.144,232,1.301,256.244,Refrigerator
2025-03-03 10:47:42,1023.287,233,5.093,1023.287,Vacuum Cleaner
2025-03-03 10:47:42,1271.303,231,1.268,248.016,Refrigerator
2025-03-03 10:47:42,2185.529,230,4.161,914.226,Microwave Oven
2025-03-03 10:57:10,193.913,230,0.886,193.913,TV
2025-03-03 10:57:10,1095.084,233,4.026,901.171,Microwave Oven
2025-03-03 10:57:10,8034.257,232,35.021,6939.172,6 Ton AC
2025-03-03 11:04:19,6977.655,232,34.935,6977.655,6 Ton AC
2025-03-03 11:04:19,7875.612,233,3.986,897.957,Microwave Oven
2025-03-03 11:04:19,8905.953,231,5.222,1030.341,Vacuum Cleaner
2025-03-03 11:11:32,926.802,230,4.174,926.802,Microwave Oven
2025-03-03 11:11:32,1184.735,230,1.313,257.934,Refrigerator
2025-03-03 11:11:32,2219.807,233,5.218,1035.072,Vacuum Cleaner
2025-03-03 11:17:04,7024.299,233,35.25,7024.299,6 Ton AC
